user_id,slope
1449,-0.08049192184223188
1450,-0.25199727795310395
1451,-0.07643322804680847
1452,-0.06625250441615413
1453,-0.08503543080681235
1454,-0.3678289364355841
1455,-0.4003908294264425
1456,-0.37564468163480547
1457,-0.0832837290686562
1459,-0.1452865616879758
1460,-0.3718678193381452
1461,-0.2714816903908388
1462,-0.11192961134113476
1463,-0.07331154683005849
1464,-0.13711314303086908
1465,-0.08197284920879781
1466,-0.08343067259661485
1468,-0.06193610163994492
1469,-0.012280562930961008
1470,-0.04916282505382971
1471,-0.20884544514407774
1472,-0.15476627391901054
1473,0.005225040380770372
1474,-0.14639671972979626
1475,0.030668021364178365
1476,-0.027804500015198973
1477,-0.1635366356608546
1479,-0.24643235432088426
1481,-0.13829719941491356
1482,-0.14018014505068796
1483,-0.25858550981914336
1485,-0.07232259467700762
1486,-0.23597989123596894
1487,-0.32147845386701634
1488,-0.030359148380004985
1489,-0.33261107579330274
1490,-0.0621702930360119
1491,0.029756633767020813
1492,-0.47250594322723694
1493,-0.020001888904233704
1495,-0.18831811320685266
1496,0.015120773995883888
1497,-0.3249543590521854
1498,-0.15974351542362772
1499,-0.15385248361620568
1500,-0.3488987095946284
1502,-0.46377147590580203
1504,-0.07975662004154767
1505,-0.28262748303137947
1506,-0.17091392292471755
1507,-0.00014580702072669303
1508,-0.6965424112700784
1509,-0.23515552442711243
1510,-0.14965917263740136
1511,0.0270896957339059
1512,-0.12615892174285534
1514,0.12115503844928721
1516,-0.16809208735143838
1518,0.02655276424884326
1519,-0.0883165305174412
1521,-0.2538163944659159
1522,-0.030533267976463795
1523,-0.3936155127749872
1524,-0.07391469268790352
1526,-0.12738820658559466
1527,-0.22747799525113002
1528,-0.06705233479125225
1529,-0.3709914916207734
1530,-0.09850557337247462
1533,-0.31256296673536604
1534,-0.1616294261430567
1535,-0.11643203754767437
1536,-0.022637676658890687
1539,-0.26845594303676606
1541,-0.10507472576695218
1542,-0.11025907480333715
1547,-0.05951148109276777
1549,-0.053926887492568826
1550,-0.47073195948430374
1553,-0.047761294738761464
1554,-0.1808076016432116
1555,-0.02770907399302324
1557,-0.44270241618403033
1558,-0.31502462190726793
1560,0.03943060631934408
1562,-0.07684961298569483
1563,-0.07910914286133078
1564,-0.1362265039552038
1567,-0.3394889100596709
1568,-0.25514389429743767
1569,-0.11162623171302186
1570,-0.07390763904699556
1572,-0.13263162199204176
1573,-0.13452214043589708
1575,0.12972549868684166
1576,-0.09062121275418052
1577,-0.24673103604260363
1578,-0.254473916884772
1579,-0.13683755867269243
1580,-0.05447324621327775
1581,-0.07305454068214236
1582,-0.05994271516500386
1583,-0.1606971727869461
1584,-0.4480177348585254
1585,0.0008637683046308296
1586,-0.35074674833871605
1587,-0.3297687877224443
1588,-0.5009697166904278
1589,-0.1334202065084323
1590,-0.26369280666504913
1591,-0.19930244326504062
1592,-0.19479170554659356
1593,-0.21042947835719591
1594,-0.06509202861826166
1595,-0.0036068090986590405
1596,-0.05118442227493986
1598,-0.2210813109735235
1599,-0.03659699803899236
1600,-0.2795437044834668
1601,-0.07283373990609608
1602,-0.12533442185388505
1603,-0.09385054517170568
1604,-0.2026539292067094
1605,-0.10018718325806383
1606,-0.2637755050346131
1607,-0.48749997128987904
1610,0.039833066894398056
1611,-0.17701347288386932
1612,0.12146785492816435
1614,-0.4980021892984118
1616,-0.1741363939399897
1617,-0.5555404576181132
1618,-0.14055070860707747
1619,-0.027338917461906927
1620,-0.22866926844086188
1621,-0.21602950828224043
1622,-0.17439877387238686
1623,-0.10839758680658924
1624,-0.05241886463732902
1625,-0.04585152475829276
1626,-0.13706717851216263
1627,-0.3900858815284488
1628,-0.24521618500586367
1629,-0.21481145845606087
1630,0.011914954693738775
1631,-0.29518392856418274
1632,-0.10802896866777341
1633,-0.2374369089687357
1634,-0.2283528771665569
1635,-0.16901881961910736
1636,-0.15612543252532365
1637,-0.2069057399607825
1638,-0.057907361869677536
1639,-0.06635070003580587
1640,-0.21396868161139365
1641,-0.17692243069595673
1642,-0.13965530841828933
1643,-0.09018948705200859
1646,-0.22733340690077344
1648,-0.16994996933910447
1649,-0.36569835661371497
1650,-0.03103209761274583
1651,-0.22312212811280233
1655,-0.28845054801860476
1656,0.08590986940598998
1657,-0.08125270575796036
1658,0.18640311758304332
1659,-0.5418844692703817
1660,-0.08720976916964149
1661,-0.06491163720997367
1662,-0.2637152164737451
1663,-0.4247440459359621
1664,-0.14912916533747397
1666,0.06062363520759877
1667,-0.10424387138872951
1668,-0.19680224721447961
1669,-0.07307466738339605
1670,-0.1853223574753574
1671,-0.22792483023048887
1672,-0.1256654229038375
1673,-0.24952636446423768
1674,-0.23048971765411197
1675,-0.8072687224223016
1676,-0.2300707890633574
1677,-0.010393744209418791
1678,-0.1385600340568767
1680,-0.23008561666094615
1682,-0.47409631402783003
1683,-0.1758513914024223
1684,-0.603435123225325
1685,-0.044231461987419306
1686,-0.06882259243592276
1687,-0.08171560877719147
1688,-0.4667323251145506
1689,-0.1019277514503768
1690,-0.1325939689147658
1691,-0.363536186455049
1692,-0.12053183458439679
1695,-0.7372678371191304
1698,-0.051205978245023896
1699,-0.08463149324471915
1700,-0.20458552193548465
1702,0.013341997946158219
1703,-0.1804217926187156
1704,-0.1290710489140686
1705,-0.022599989929974754
1706,-0.3775593525867416
1708,-0.19802421007054077
1709,-0.3231772480254677
1710,0.005336659842379602
1711,-0.12067511248015732
1712,-0.46393715721219314
1713,-0.09542429694536557
1714,-0.3309070421675194
1715,0.09726726413802146
1716,-0.8084008486807076
1718,-0.23574100031136422
1719,-0.08494235157112358
1720,-0.09459059133563204
1722,-0.2049100323608149
1723,-0.11811636813657107
1725,-0.1500221877350319
1726,-0.22576269528034032
1727,-0.12279188968473914
1728,-0.305931514827329
1729,-0.24437057271988494
1730,-0.13317904501317296
1733,-0.32386067356083736
1734,-0.39802657047607337
1735,0.037080682484883554
1737,-0.18218290901286519
1739,-0.3746095585473442
1740,-0.047789712971287174
1742,-0.43980889042977517
1743,-0.006944035405260672
1744,-0.3894958872102171
1745,-0.5821985551419557
1746,-0.17555146168526933
1747,0.03231426985746398
1748,-1.0989611274804525
1749,-0.4919370952373732
1750,-0.22607553869997823
1751,-0.018499921498460213
1752,-0.07686417867989419
1753,-0.19159281966433164
1754,-0.2653503530439266
1756,-0.10439487335359326
1757,0.008103284085356492
1758,-0.2838860845343268
1759,-0.13952538831399416
1760,-0.4266656809892692
1761,-0.15151761613045767
1763,-0.3698797576561725
1764,-0.15469675272987368
1765,0.0021858661881639413
1767,-0.07807787613672773
1768,-0.17145366894263908
1770,-0.2023023260094146
1771,-0.25358393048572897
1772,-0.0995631107242742
1773,-0.08467949466443966
1774,-0.07024758076695091
1775,-0.05799375443111582
1777,0.10900873468300483
1778,-0.10265031604289504
1779,-0.299390548249384
1780,-0.1322174840654671
1784,-0.3367968060726877
1785,-0.2095198588109261
1786,-0.15204214926003587
1787,-0.15240383006598338
1789,-0.04617629669065019
1790,-0.31076737277069083
1791,-0.7947211992363857
1793,-0.20470886960452161
1794,-0.11188533808020426
1796,-0.1932430014497428
1797,-0.056386973624309784
1798,-0.11238381209691743
1799,0.0580177669157932
1801,-0.19876328809103821
1802,-0.3135934344707814
1805,-0.20600204093804692
1807,-0.24992539008240053
1808,-0.3944022275355657
1809,0.033301554067152954
1810,-0.08069381015504662
1811,-0.9006933906986823
1812,-0.08211627383236825
1814,-0.3996960076815302
1816,-0.0904882305211481
1817,-0.13999191573090455
1818,-0.20361132945990842
1819,-0.11622045779940164
1821,-0.06887727308513467
1822,-0.11843784618557765
1823,-0.08814758477508527
1824,-0.12919222462415733
1825,0.0478939561161435
1826,-0.21562186414556309
1828,-0.32545948443293393
1829,-0.09683593569944197
1830,-0.24347980281907822
1832,0.09120674722658348
1834,-0.22890003067130438
1835,-0.04123193446313972
1837,-0.17672344054138914
1838,-0.1376306810297422
1839,-0.37518068203177607
1840,-0.14942397521620693
1841,-0.05453023999326626
1842,0.09076801485649354
1843,-0.049385955012191146
1844,-0.25283193301986845
1845,-0.3804360012089785
1846,-0.19484586681426963
1848,-0.127353865340997
1850,-0.08534755320804661
1851,-0.2386286690256523
1852,-0.17407289585128344
1853,-0.25003174826798663
1854,-0.0896154639445881
1855,-0.038670619152041646
1856,-0.9263430000232389
1857,-0.46620436808043736
1858,-0.2518958305954004
1859,-0.4155297901172386
1860,-0.19073131256337403
1861,-0.3772803860178159
1862,-0.11263967845407058
1863,-0.18993632503196667
1864,-0.3655960519051258
1865,-0.41611743250969013
1867,0.06286560367841082
1868,0.019503716526201056
1869,-0.20065340854669475
1870,-0.16217690735238655
1871,-0.01479716582895815
1872,-0.2458567798332199
1873,-0.1323655804527649
1874,-0.26439188158415944
1875,-0.3907678310076444
1876,-0.12740346033189023
1878,-0.042199948664983736
1879,-0.37723412991712457
1880,-0.17796195439289997
1881,-0.16732753424554797
1883,-0.48602410824541376
1886,-0.28288680028799057
1887,-0.1904325741477668
1888,-0.06464859246684027
1889,-0.21038687599592953
1890,-0.09054873316941811
1892,-0.4223144005659494
1893,-0.20154910481490035
1896,-0.24784605479578548
1897,0.028623278961629587
1898,-0.25487395632405707
1899,-0.22629657374019502
1900,-0.12356061022122304
1902,-0.30928344881333736
1903,-0.0534226196279121
1904,-0.10829771857248238
1905,-0.3403171093496926
1906,-0.4753707049353622
1907,-0.26886982232942386
1909,-0.27702293373272474
1910,-0.16616249426678578
1912,-0.08395138118653052
1913,-0.06041651493850944
1914,-0.1217335776230077
1915,-0.23301749413460154
1916,-0.15999991122159993
1917,-0.12150675234667054
1918,-0.38060753941403674
1920,-0.05178505902811916
1921,-0.1309027761387378
1922,-0.5448037510974876
1924,-0.049663514708238675
1925,-0.039704456054620064
1926,-0.01025993615357447
1927,-0.24654645088173505
1929,-0.09948415181651966
1930,-0.20486641097311742
1931,-0.2002755458714612
1932,-0.05080298481048583
1933,0.056475963624750644
1934,-0.24235914939514133
1935,-0.28580404270687376
1936,-0.2934700107748917
1937,-0.3627211952559682
1938,-0.45370781691444995
1939,-0.00938806105250359
1940,-0.41591524447499856
1942,-0.18587435495489182
1943,-0.6000885352458578
1944,-0.18402347869886412
1946,-0.2403813148407037
1947,-0.09077862696344498
1948,-0.0647774923133195
1949,-0.5453310156187148
1950,-0.11324070439083501
1951,-0.11098725102978696
1954,-0.020526092629869007
1955,-0.23144540611749
1956,-0.30585100220510275
1957,-0.1795890132895376
1958,-0.34036338405484157
1959,0.030469465873953747
1960,-0.2505368804961617
1961,-0.13914558615092198
1962,-0.11860633810517998
1963,-0.24287415099400936
1964,-0.2329907196944421
1965,-0.2474224942422364
1966,-0.1479388633303879
1967,-0.23890558564833606
1968,-0.07684985066277306
1970,-0.08971822402361197
1973,-0.04739571567262046
1975,-0.19085789669193462
1976,-0.23691179145375904
1977,-0.07429054517355183
1979,-0.33717636697266556
1981,-0.07545066488119494
1982,-0.36627099572189903
1983,-0.11920734749766701
1985,-0.1986176615459008
1986,-0.17859959959796778
1987,-0.5341481385960738
1988,-0.2750639718045481
1989,-0.16658018082520418
1990,-0.0921226513714091
1991,-0.38435107126486384
1992,-0.03846114596738155
1993,-0.05171204589840176
1994,-0.0853204214613608
1995,0.18211688165958864
1996,-0.11873869902441896
1997,-0.16686559241056015
1998,-0.4467251619593343
1999,-0.17221872698091606
2000,-0.0785625458155282
2001,-0.4084729060773377
2002,-0.29869870181415076
2004,-0.20271129377299604
2005,-0.5587728073715116
2006,-0.18352926541101783
2009,-0.21558640311220614
2010,-0.2324859460410744
2011,-0.22633485152519406
2012,-0.7132227726466978
2013,-0.32884527324881413
2014,-0.2646507827709367
2016,-0.29478649501315063
2017,-0.4332491022124037
2018,-0.27992743059271424
2019,-0.1079583742946879
2020,-0.35837205495409163
2021,-0.10381495782028896
2022,-0.19930127818842797
2023,-0.17539479396936475
2024,-0.07874004780024159
2025,0.05198634675185388
2027,-0.42931854720918283
2028,0.06852627632772883
2029,-0.048224554884256
2030,-0.005460251056658784
2032,-0.31881439883590773
2033,-0.2441903734918175
2034,0.024595355100388856
2035,-0.7070216202711272
2036,-0.4076424547140107
2038,-0.11395147169629458
2042,-0.1149400420861394
2044,-0.01551172249960634
2045,-0.07409759140306808
2046,0.013211428951610553
2047,-0.5833362636328848
2048,-0.2813834417551521
2049,-0.1572482660288338
2050,-0.1937239762915789
2052,-0.47046264798385895
2054,-0.15865656442381673
2055,-0.3390643785253601
2058,-0.015629115018971424
2059,-0.2506566311536364
2060,-0.4056776408238425
2061,-0.27641700357570653
2062,-0.2588947151390893
2063,-0.06150916206699438
2064,-0.17504323799266278
2065,-0.24797423841154861
